,Data_x,Year,GERCB,HLRCV,LORCB,NGRCV,PERCV,PQRCB,PQRCP,PQRCV,SORCB,SOTXB,TERCB,TERCV,TNRCB,TNRSB,WDRCV,StateCode,Year1
2141,105.9,1979-01-01,0.0,25.3,21632.0,30.9,83.8,0.0,0.0,0.0,0.0,0.0,53261.0,189.7,31628.0,30796.0,0.4,41,9
2142,129.9,1980-01-01,0.0,30.2,21500.0,33.1,96.0,0.0,0.0,0.0,0.0,0.0,52509.0,225.9,31009.0,28886.0,1.3,41,10
2143,140.2,1981-01-01,0.0,24.6,20002.0,38.2,99.3,0.0,0.0,0.0,0.0,0.0,48463.0,239.5,28460.0,26560.0,1.4,41,11
2144,159.7,1982-01-01,0.0,26.5,21102.0,54.6,125.2,0.0,0.0,0.0,0.0,0.0,53180.0,285.0,32077.0,29815.0,1.7,41,12
2145,182.9,1983-01-01,0.0,33.1,22223.0,59.5,121.4,0.0,0.0,0.0,0.0,0.0,52956.0,304.3,30733.0,28611.0,1.5,41,13
2146,176.9,1984-01-01,0.0,16.4,21518.0,67.7,118.6,0.0,0.0,0.0,0.0,0.0,51982.0,295.5,30465.0,27868.0,1.9,41,14
2147,180.7,1985-01-01,0.0,20.2,21637.0,65.3,123.4,0.0,0.0,0.0,0.0,0.0,53191.0,304.1,31555.0,28879.0,1.8,41,15
2148,182.7,1986-01-01,0.0,22.1,21082.0,55.6,114.9,0.0,0.0,0.0,0.0,0.0,53821.0,297.6,32739.0,30302.0,1.3,41,16
2149,182.3,1987-01-01,0.0,26.2,20242.0,45.2,98.5,0.0,0.0,0.0,0.0,0.0,51754.0,280.8,31512.0,29475.0,1.1,41,17
2150,195.0,1988-01-01,0.0,20.2,22008.0,52.5,96.6,0.0,0.0,0.0,0.0,0.0,54766.0,291.6,32758.0,30588.0,1.2,41,18
2151,199.0,1989-01-01,35.0,56.9,23024.0,55.0,146.2,0.0,0.0,0.0,0.0,0.0,58745.0,345.2,35721.0,33496.0,1.3,41,19
2152,199.2,1990-01-01,38.0,47.3,26208.0,52.5,132.1,0.0,0.0,0.0,0.0,0.0,60214.0,331.2,34006.0,32755.0,2.0,41,20
2153,210.0,1991-01-01,41.0,25.7,27717.0,55.4,107.4,0.0,0.0,0.0,0.0,0.0,60146.0,317.3,32429.0,31113.0,2.0,41,21
2154,201.7,1992-01-01,45.0,30.1,25477.0,55.5,103.5,0.0,0.0,0.0,0.0,0.0,54703.0,305.2,29226.0,27848.0,1.9,41,22
2155,218.9,1993-01-01,48.0,37.0,27702.0,65.9,125.4,0.0,0.0,0.0,0.0,0.0,61225.0,344.3,33523.0,32352.0,1.6,41,23
2156,222.1,1994-01-01,44.0,32.3,27518.0,63.6,113.3,0.0,0.0,0.0,0.0,0.0,59769.0,335.3,32251.0,31164.0,1.5,41,24
2157,231.4,1995-01-01,47.0,36.2,27712.0,63.7,116.0,0.0,0.0,0.0,0.0,0.0,61445.0,347.4,33734.0,32632.0,1.4,41,25
2158,240.0,1996-01-01,50.0,61.4,29683.0,73.9,162.1,0.0,0.0,0.0,0.0,0.0,67993.0,402.0,38310.0,37186.0,1.7,41,26
2159,239.1,1997-01-01,53.0,67.0,26221.0,75.9,162.8,0.0,0.0,0.0,0.0,0.0,62050.0,401.9,35829.0,34910.0,1.3,41,27
2160,240.0,1998-01-01,55.0,37.8,27285.0,65.1,116.9,0.0,0.0,0.0,0.0,0.0,59251.0,356.9,31966.0,31132.0,1.0,41,28
2161,245.0,1999-01-01,73.0,36.5,25697.0,68.6,118.4,0.0,0.0,0.0,0.0,0.0,57306.0,363.5,31609.0,30736.0,1.1,41,29
2162,253.9,2000-01-01,73.0,61.4,27960.0,92.5,174.2,0.0,0.0,0.0,0.0,0.0,61994.0,428.1,34034.0,33103.0,1.8,41,30
2163,265.6,2001-01-01,80.0,56.4,29917.0,105.7,182.6,0.0,0.0,0.0,0.0,0.0,63127.0,448.2,33209.0,32278.0,1.7,41,31
2164,276.3,2002-01-01,86.0,55.0,30819.0,89.4,158.1,0.0,0.0,0.0,3.0,3.0,65433.0,434.4,34614.0,33660.0,1.5,41,32
2165,279.5,2003-01-01,109.0,64.1,30936.0,111.9,194.9,0.0,0.0,0.0,3.0,3.0,66062.0,474.4,35126.0,34122.0,1.9,41,33
2166,282.7,2004-01-01,117.0,59.9,31209.0,116.9,194.9,0.0,0.0,0.0,3.0,3.0,63877.0,477.6,32668.0,31615.0,2.3,41,34
2167,308.7,2005-01-01,133.0,69.9,33169.0,142.6,235.3,0.0,0.0,0.0,3.0,3.0,66389.0,544.0,33220.0,32292.0,2.5,41,35
2168,317.3,2006-01-01,152.0,71.7,33146.0,127.9,224.4,0.0,0.0,0.0,4.0,4.0,65350.0,541.7,32204.0,31345.0,2.6,41,36
2169,344.0,2007-01-01,182.0,88.4,33884.0,130.1,241.5,0.0,0.0,0.0,4.0,4.0,68100.0,585.5,34216.0,33253.0,3.2,41,37
2170,364.5,2008-01-01,349.0,142.4,34633.0,153.6,330.3,0.0,0.0,0.0,4.0,4.0,72709.0,694.8,38076.0,36853.0,4.4,41,38
2171,382.8,2009-01-01,417.0,102.6,34491.0,124.3,242.9,0.0,0.0,0.0,5.0,5.0,72356.0,625.7,37866.0,36302.0,4.3,41,39
2172,415.3,2010-01-01,449.0,93.6,34961.0,112.4,225.8,5043.0,1313.0,93.6,5.0,5.0,71663.0,641.1,36701.0,35022.0,5.4,41,40
2173,434.7,2011-01-01,963.0,101.4,34198.0,111.3,238.0,4838.0,1259.0,101.4,5.0,5.0,71328.0,672.7,37130.0,34973.0,6.3,41,41
2174,448.4,2012-01-01,650.0,72.4,32388.0,90.1,185.2,4031.0,1050.0,72.4,6.0,6.0,65285.0,633.6,32897.0,31249.0,5.9,41,42
2175,494.9,2013-01-01,650.0,82.3,34818.0,114.6,219.2,4658.0,1213.0,82.3,6.0,6.0,73373.0,714.1,38555.0,36604.0,7.5,41,43
2176,505.3,2014-01-01,650.0,107.0,34503.0,131.8,259.4,4439.0,1156.0,107.0,6.0,9.0,73277.0,764.8,38774.0,36807.0,7.4,41,44
2177,506.5,2015-01-01,650.0,54.5,31435.0,97.5,165.8,3929.0,1023.0,54.5,6.0,10.0,66498.0,672.3,35063.0,33025.0,5.4,41,45
2178,529.6,2016-01-01,650.0,50.4,31365.0,88.6,149.8,4289.0,1117.0,50.4,8.0,12.0,66477.0,679.4,35111.0,33339.0,3.7,41,46
2179,547.6,2017-01-01,650.0,64.0,31619.0,99.4,173.9,4049.0,1054.0,64.0,10.0,13.0,66930.0,721.4,35311.0,33599.0,3.9,41,47
2180,581.8,2018-01-01,650.0,78.7,32519.0,109.4,207.7,4752.0,1237.0,78.7,11.0,14.0,73466.0,789.5,40947.0,38562.0,7.1,41,48
2181,584.3,2019-01-01,650.0,90.8,31650.0,108.0,214.4,5868.0,1528.0,90.8,12.0,16.0,74189.0,798.6,42538.0,40390.0,5.9,41,49
2182,595.5,2020-01-01,650.0,62.5,30962.0,93.9,166.8,4327.0,1127.0,62.5,14.0,20.0,69545.0,762.4,38582.0,36784.0,3.7,41,50
2184,204.2,1970-01-01,0.0,17.8,148094.0,42.5,87.9,0.0,0.0,0.0,0.0,0.0,301121.0,292.1,153027.0,139788.0,2.5,42,0
2185,243.0,1971-01-01,0.0,17.0,149682.0,45.9,91.7,0.0,0.0,0.0,0.0,0.0,302420.0,334.8,152738.0,140516.0,2.4,42,1
2186,254.0,1972-01-01,0.0,21.5,156033.0,55.1,100.4,0.0,0.0,0.0,0.0,0.0,314646.0,354.3,158613.0,146759.0,2.3,42,2
2187,289.7,1973-01-01,0.0,38.7,165150.0,49.6,116.1,0.0,0.0,0.0,0.0,0.0,320438.0,405.8,155288.0,144126.0,2.5,42,3
2188,339.5,1974-01-01,0.0,31.5,163375.0,51.0,122.1,0.0,0.0,0.0,0.0,0.0,311261.0,461.6,147886.0,136131.0,4.1,42,4
2189,520.6,1975-01-01,0.0,38.5,188521.0,56.8,133.1,0.0,0.0,0.0,0.0,0.0,350465.0,653.7,161944.0,148140.0,5.1,42,5
2190,585.4,1976-01-01,0.0,40.4,192862.0,70.5,157.3,0.0,0.0,0.0,0.0,0.0,360782.0,742.7,167920.0,151799.0,6.3,42,6
2191,665.0,1977-01-01,0.0,44.8,216001.0,91.2,186.8,0.0,0.0,0.0,0.0,0.0,394830.0,851.8,178829.0,160532.0,8.1,42,7
2192,759.4,1978-01-01,0.0,39.9,214661.0,85.2,178.5,0.0,0.0,0.0,0.0,0.0,389593.0,937.8,174932.0,154021.0,9.8,42,8
2193,833.1,1979-01-01,0.0,36.6,204457.0,106.7,200.5,0.0,0.0,0.0,0.0,0.0,380023.0,1033.6,175566.0,150812.0,16.7,42,9
2194,932.6,1980-01-01,0.0,41.6,214812.0,129.8,229.3,0.0,0.0,0.0,0.0,0.0,380791.0,1161.9,165980.0,150025.0,15.0,42,10
2195,1087.4,1981-01-01,0.0,25.2,196801.0,143.8,271.7,0.0,0.0,0.0,0.0,0.0,356741.0,1359.0,159940.0,141771.0,21.0,42,11
2196,1216.3,1982-01-01,0.0,38.8,198772.0,181.6,302.5,0.0,0.0,0.0,0.0,0.0,366562.0,1518.8,167790.0,142638.0,28.2,42,12
2197,1209.0,1983-01-01,0.0,42.3,198663.0,213.6,327.8,0.0,0.0,0.0,0.0,0.0,361457.0,1536.9,162794.0,142615.0,21.9,42,13
2198,1253.9,1984-01-01,0.0,40.8,204137.0,222.0,340.5,0.0,0.0,0.0,0.0,0.0,383783.0,1594.4,179646.0,152133.0,30.4,42,14
2199,1244.6,1985-01-01,0.0,40.4,199635.0,202.0,313.3,0.0,0.0,0.0,0.0,0.0,373108.0,1557.9,173473.0,145135.0,30.1,42,15
2200,1347.6,1986-01-01,0.0,46.3,198132.0,199.9,283.9,0.0,0.0,0.0,0.0,0.0,367896.0,1631.5,169763.0,143945.0,22.0,42,16
2201,1501.5,1987-01-01,0.0,46.3,207371.0,203.5,292.5,0.0,0.0,0.0,0.0,0.0,381623.0,1794.0,174252.0,152878.0,17.3,42,17
2202,1597.0,1988-01-01,0.0,57.5,211223.0,221.7,333.8,0.0,0.0,0.0,0.0,0.0,395849.0,1930.8,184627.0,161819.0,18.7,42,18
2203,1611.0,1989-01-01,24.0,73.5,223352.0,237.6,367.6,0.0,0.0,0.0,58.0,58.0,412468.0,1978.6,189116.0,165986.0,20.8,42,19
2204,1636.6,1990-01-01,26.0,74.0,223636.0,236.8,363.1,0.0,0.0,0.0,59.0,60.0,398891.0,1999.7,175255.0,163993.0,25.3,42,20
2205,1671.4,1991-01-01,29.0,74.2,232120.0,256.4,377.9,0.0,0.0,0.0,60.0,60.0,414317.0,2049.3,182197.0,170393.0,25.4,42,21
2206,1681.8,1992-01-01,31.0,71.5,228890.0,287.1,408.6,0.0,0.0,0.0,60.0,61.0,415473.0,2090.4,186583.0,174201.0,24.4,42,22
2207,1738.2,1993-01-01,33.0,76.7,233452.0,335.5,449.5,0.0,0.0,0.0,60.0,61.0,424536.0,2187.7,191084.0,181536.0,18.3,42,23
2208,1927.9,1994-01-01,30.0,85.7,251006.0,351.6,478.8,0.0,0.0,0.0,60.0,61.0,448977.0,2406.8,197971.0,188924.0,16.9,42,24
2209,1831.5,1995-01-01,32.0,85.3,235237.0,346.0,470.6,0.0,0.0,0.0,60.0,61.0,429399.0,2302.1,194162.0,185099.0,16.6,42,25
2210,2078.3,1996-01-01,34.0,130.5,273811.0,440.9,615.9,0.0,0.0,0.0,60.0,61.0,497264.0,2694.2,223454.0,214056.0,19.7,42,26
2211,2010.8,1997-01-01,37.0,119.7,254381.0,443.1,599.6,0.0,0.0,0.0,60.0,61.0,456156.0,2610.4,201775.0,196726.0,10.4,42,27
2212,2237.7,1998-01-01,38.0,106.8,277264.0,399.7,534.9,0.0,0.0,0.0,60.0,61.0,479285.0,2772.7,202020.0,197518.0,8.0,42,28
2213,2246.6,1999-01-01,43.0,125.7,280891.0,395.5,552.8,0.0,0.0,0.0,57.0,58.0,486573.0,2799.4,205682.0,201063.0,8.4,42,29
2214,2316.4,2000-01-01,43.0,178.8,288506.0,512.5,733.2,0.0,0.0,0.0,52.0,53.0,508483.0,3049.6,219977.0,215017.0,13.7,42,30
2215,2334.7,2001-01-01,50.0,148.7,287087.0,691.4,871.4,0.0,0.0,0.0,48.0,49.0,502921.0,3206.1,215834.0,211701.0,10.8,42,31
2216,2483.3,2002-01-01,54.0,156.5,292637.0,565.0,743.5,0.0,0.0,0.0,43.0,44.0,516675.0,3226.8,224038.0,219846.0,10.0,42,32
2217,2467.5,2003-01-01,70.0,159.1,289000.0,673.7,866.6,0.0,0.0,0.0,37.0,39.0,509244.0,3334.1,220243.0,215825.0,12.6,42,33
2218,2656.6,2004-01-01,76.0,175.8,299183.0,692.5,910.2,0.0,0.0,0.0,32.0,34.0,518112.0,3566.8,218928.0,214401.0,14.6,42,34
2219,2872.4,2005-01-01,87.0,195.3,317898.0,894.7,1155.3,0.0,0.0,0.0,26.0,29.0,550425.0,4027.7,232527.0,225417.0,30.7,42,35
2220,3164.3,2006-01-01,101.0,199.2,318655.0,899.4,1173.3,0.0,0.0,0.0,22.0,34.0,542604.0,4337.6,223949.0,217620.0,31.4,42,36
2221,3362.6,2007-01-01,123.0,217.9,333623.0,815.1,1112.5,0.0,0.0,0.0,24.0,35.0,565271.0,4475.1,231648.0,224643.0,38.3,42,37
2222,3738.9,2008-01-01,146.0,232.2,325967.0,982.4,1299.2,0.0,0.0,0.0,26.0,36.0,562751.0,5038.1,236784.0,228937.0,52.8,42,38
2223,3755.4,2009-01-01,182.0,252.8,309830.0,803.2,1109.8,0.0,0.0,0.0,24.0,33.0,534400.0,4865.2,224570.0,219697.0,24.1,42,39
2224,4172.4,2010-01-01,205.0,293.6,353498.0,777.3,1137.5,10822.0,2817.0,293.6,25.0,48.0,604615.0,5309.8,251117.0,245882.0,30.5,42,40
2225,4298.0,2011-01-01,199.0,214.5,331204.0,686.0,951.6,7620.0,1984.0,214.5,25.0,53.0,562714.0,5249.6,231511.0,226431.0,35.6,42,41
2226,4015.6,2012-01-01,213.0,110.1,296147.0,535.4,688.1,4424.0,1152.0,110.1,26.0,74.0,498076.0,4703.7,201929.0,197632.0,33.1,42,42
2227,4083.1,2013-01-01,213.0,132.3,304348.0,672.5,857.6,5378.0,1400.0,132.3,27.0,547.0,531182.0,4940.7,226834.0,221300.0,42.3,42,43
2228,4392.0,2014-01-01,213.0,224.2,319661.0,794.1,1073.6,7217.0,1879.0,224.2,28.0,621.0,562107.0,5465.6,242446.0,236847.0,41.8,42,44
2229,4291.9,2015-01-01,213.0,137.0,308772.0,647.5,817.7,6427.0,1673.0,137.0,28.0,609.0,535434.0,5109.6,226662.0,221753.0,25.1,42,45
2230,4349.6,2016-01-01,213.0,112.2,313303.0,542.7,680.3,5776.0,1504.0,112.2,234.0,848.0,530514.0,5029.9,217211.0,212617.0,19.0,42,46
2231,4213.5,2017-01-01,213.0,128.2,292230.0,584.2,736.3,5441.0,1417.0,128.2,239.0,869.0,496918.0,4949.8,204688.0,200935.0,16.9,42,47
2232,4751.7,2018-01-01,213.0,160.6,319388.0,707.6,901.2,6632.0,1727.0,160.6,256.0,946.0,563397.0,5652.9,244009.0,239176.0,24.8,42,48
2233,4628.9,2019-01-01,213.0,159.1,292662.0,653.6,845.5,7306.0,1902.0,159.1,265.0,960.0,525593.0,5474.4,232931.0,227883.0,25.0,42,49
2234,4420.3,2020-01-01,213.0,116.0,278945.0,588.5,727.1,5857.0,1525.0,116.0,265.0,904.0,500173.0,5147.4,221228.0,217159.0,16.2,42,50
2236,701.2,1970-01-01,0.0,89.7,269015.0,213.8,306.4,0.0,0.0,0.0,0.0,0.0,679459.0,1007.6,410444.0,406485.0,1.7,43,0
2237,776.4,1971-01-01,0.0,87.6,296034.0,235.7,326.3,0.0,0.0,0.0,0.0,0.0,721274.0,1102.7,425240.0,421334.0,1.8,43,1
2238,895.3,1972-01-01,0.0,89.9,334906.0,244.0,337.4,0.0,0.0,0.0,0.0,0.0,783494.0,1232.7,448588.0,444693.0,1.8,43,2
2239,961.1,1973-01-01,0.0,155.8,345196.0,250.9,411.0,0.0,0.0,0.0,0.0,0.0,795978.0,1372.2,450782.0,446908.0,2.1,43,3
2240,1147.9,1974-01-01,0.0,138.9,359124.0,260.4,406.7,0.0,0.0,0.0,0.0,0.0,788958.0,1554.5,429834.0,425653.0,3.5,43,4
2241,1219.6,1975-01-01,0.0,138.5,334673.0,353.8,500.6,0.0,0.0,0.0,0.0,0.0,762344.0,1720.2,427671.0,423014.0,4.1,43,5
2242,1382.3,1976-01-01,0.0,160.1,336138.0,468.2,638.4,0.0,0.0,0.0,0.0,0.0,769831.0,2020.7,433694.0,428613.0,4.7,43,6
2243,1776.0,1977-01-01,0.0,173.7,381921.0,645.8,835.3,0.0,0.0,0.0,0.0,0.0,868874.0,2611.2,486953.0,481460.0,5.8,43,7
2244,2068.7,1978-01-01,0.0,179.1,422257.0,750.6,947.4,0.0,0.0,0.0,0.0,0.0,932549.0,3016.1,510292.0,504904.0,6.0,43,8
2245,2243.2,1979-01-01,0.0,122.6,410356.0,1015.2,1170.0,0.0,0.0,0.0,0.0,0.0,942649.0,3413.2,532293.0,526630.0,9.1,43,9
2246,2910.3,1980-01-01,0.0,157.0,468672.0,765.9,950.3,0.0,0.0,0.0,0.0,0.0,930859.0,3860.6,462187.0,454226.0,17.8,43,10
2247,3601.8,1981-01-01,0.0,176.8,460381.0,877.4,1083.9,0.0,0.0,0.0,0.0,0.0,908845.0,4685.7,448465.0,440125.0,22.9,43,11
2248,4402.9,1982-01-01,0.0,153.2,489962.0,1153.8,1371.4,0.0,0.0,0.0,0.0,0.0,970137.0,5774.3,480174.0,464162.0,42.6,43,12
2249,4619.9,1983-01-01,0.0,172.8,484073.0,1192.1,1406.8,0.0,0.0,0.0,0.0,0.0,948409.0,6026.7,464336.0,455076.0,23.9,43,13
2250,5043.0,1984-01-01,0.0,156.5,531907.0,1340.4,1551.6,0.0,0.0,0.0,0.0,0.0,1049831.0,6594.5,517924.0,502168.0,41.3,43,14
2251,5381.8,1985-01-01,0.0,214.8,560625.0,1226.8,1487.8,0.0,0.0,0.0,0.0,0.0,1078768.0,6869.7,518143.0,501913.0,40.9,43,15
2252,4984.7,1986-01-01,0.0,185.1,554132.0,1032.8,1249.6,0.0,0.0,0.0,0.0,0.0,1051404.0,6234.3,497272.0,482489.0,29.9,43,16
2253,5009.0,1987-01-01,0.0,185.6,561623.0,1097.7,1322.4,0.0,0.0,0.0,0.0,0.0,1090322.0,6331.4,528699.0,510157.0,35.7,43,17
2254,5314.0,1988-01-01,0.0,169.5,583628.0,1127.5,1338.0,0.0,0.0,0.0,0.0,0.0,1119961.0,6652.0,536333.0,516545.0,38.5,43,18
2255,5556.0,1989-01-01,179.0,227.0,627156.0,1277.3,1548.9,0.0,0.0,0.0,347.0,348.0,1194092.0,7104.9,566936.0,546405.0,43.0,43,19
2256,5947.4,1990-01-01,198.0,220.9,580275.0,1216.5,1469.1,0.0,0.0,0.0,368.0,370.0,1125553.0,7416.5,545278.0,531313.0,30.5,43,20
2257,6361.3,1991-01-01,215.0,164.0,587217.0,1269.4,1465.5,0.0,0.0,0.0,413.0,414.0,1143246.0,7826.8,556029.0,541341.0,30.7,43,21
2258,6342.7,1992-01-01,232.0,120.4,565541.0,1239.8,1390.4,0.0,0.0,0.0,419.0,420.0,1107660.0,7733.1,542119.0,526639.0,29.4,43,22
2259,7017.3,1993-01-01,247.0,124.7,611366.0,1368.8,1511.7,0.0,0.0,0.0,429.0,431.0,1177044.0,8529.0,565678.0,556172.0,17.1,43,23
2260,7254.7,1994-01-01,227.0,117.9,629609.0,1278.0,1412.3,0.0,0.0,0.0,458.0,460.0,1185707.0,8667.0,556097.0,547030.0,15.8,43,24
2261,7161.9,1995-01-01,243.0,110.7,649450.0,1221.6,1348.4,0.0,0.0,0.0,473.0,475.0,1207484.0,8510.3,558033.0,548936.0,15.5,43,25
2262,7739.9,1996-01-01,257.0,87.9,696002.0,1349.8,1457.0,0.0,0.0,0.0,490.0,493.0,1297025.0,9196.9,601023.0,591572.0,18.4,43,26
2263,7904.6,1997-01-01,275.0,140.8,708036.0,1485.1,1641.2,0.0,0.0,0.0,488.0,491.0,1319051.0,9545.7,611015.0,603636.0,13.9,43,27
2264,8448.2,1998-01-01,285.0,165.7,775693.0,1228.6,1405.7,0.0,0.0,0.0,550.0,553.0,1388349.0,9853.9,612655.0,605943.0,10.7,43,28
2265,8201.2,1999-01-01,344.0,336.8,765414.0,1071.3,1420.0,0.0,0.0,0.0,564.0,568.0,1360994.0,9621.2,595580.0,588641.0,11.3,43,29
2266,9304.8,2000-01-01,344.0,540.9,815706.0,1434.2,1994.9,0.0,0.0,0.0,541.0,546.0,1463617.0,11299.7,647910.0,640529.0,18.2,43,30
2267,10399.3,2001-01-01,384.0,655.8,786834.0,1855.2,2532.2,0.0,0.0,0.0,535.0,541.0,1455913.0,12931.5,669079.0,661083.0,19.2,43,31
2268,9778.3,2002-01-01,417.0,506.7,840588.0,1530.5,2056.0,0.0,0.0,0.0,528.0,534.0,1522912.0,11834.3,682324.0,674112.0,17.7,43,32
2269,11111.3,2003-01-01,536.0,522.0,799831.0,1905.7,2451.7,0.0,0.0,0.0,523.0,531.0,1473239.0,13563.0,673408.0,664699.0,22.3,43,33
2270,11707.1,2004-01-01,579.0,471.5,779019.0,1985.9,2492.2,0.0,0.0,0.0,507.0,517.0,1427607.0,14199.3,648587.0,639660.0,26.0,43,34
2271,13831.8,2005-01-01,660.0,648.5,818928.0,2310.4,3009.4,0.0,0.0,0.0,486.0,500.0,1491216.0,16841.2,672288.0,659995.0,48.9,43,35
2272,16307.4,2006-01-01,763.0,543.6,817121.0,2179.2,2773.6,0.0,0.0,0.0,481.0,504.0,1461274.0,19081.0,644153.0,633022.0,50.0,43,36
2273,15418.6,2007-01-01,920.0,632.4,872854.0,2397.6,3091.9,0.0,0.0,0.0,491.0,516.0,1548942.0,18510.5,676088.0,663750.0,61.0,43,37
2274,16712.3,2008-01-01,1091.0,696.8,902339.0,2650.3,3432.1,0.0,0.0,0.0,518.0,547.0,1583561.0,20144.4,681223.0,667385.0,84.1,43,38
2275,16074.3,2009-01-01,1358.0,503.2,915091.0,2150.2,2692.3,0.0,0.0,0.0,567.0,617.0,1589673.0,18766.6,674581.0,665220.0,38.4,43,39
2276,15905.9,2010-01-01,1528.0,570.7,949194.0,2450.2,3070.2,20501.0,5337.0,570.7,653.0,763.0,1686909.0,18976.0,737716.0,727559.0,48.6,43,40
2277,16142.0,2011-01-01,1480.0,562.0,1009882.0,2041.6,2661.1,18387.0,4787.0,562.0,768.0,982.0,1745786.0,18803.1,735904.0,725919.0,56.7,43,41
2278,15087.7,2012-01-01,1588.0,410.9,928680.0,1793.3,2257.4,14675.0,3821.0,410.9,930.0,1268.0,1600185.0,17345.1,671505.0,662522.0,52.8,43,42
2279,15926.1,2013-01-01,1588.0,485.3,958785.0,2175.1,2728.0,17513.0,4560.0,485.3,1184.0,1698.0,1683790.0,18654.1,725005.0,713798.0,67.4,43,43
2280,16715.8,2014-01-01,1588.0,606.7,950572.0,2617.2,3291.0,18546.0,4828.0,606.7,1455.0,2152.0,1709421.0,20006.8,758849.0,747269.0,66.5,43,44
2281,16838.4,2015-01-01,1588.0,467.2,948864.0,2249.1,2725.8,19076.0,4966.0,467.2,1753.0,2680.0,1689945.0,19564.2,741080.0,736012.0,9.3,43,45
2282,16048.3,2016-01-01,1588.0,457.5,954708.0,2056.6,2520.1,19585.0,5099.0,457.5,2913.0,4216.0,1659533.0,18568.4,704825.0,699066.0,5.8,43,46
2283,15886.4,2017-01-01,1588.0,435.3,957028.0,2234.0,2674.5,15960.0,4155.0,435.3,3777.0,5001.0,1640941.0,18560.9,683913.0,677567.0,5.0,43,47
2284,17609.6,2018-01-01,1588.0,473.1,984390.0,2592.7,3074.9,16682.0,4343.0,473.1,5400.0,7126.0,1780701.0,20684.6,796311.0,787735.0,9.0,43,48
2285,18287.0,2019-01-01,1588.0,535.3,970828.0,2420.6,2965.0,21603.0,5624.0,535.3,7326.0,9535.0,1768627.0,21252.0,797799.0,787251.0,9.0,43,49
2286,18322.0,2020-01-01,1588.0,348.8,970931.0,2380.0,2734.2,16085.0,4188.0,348.8,11913.0,14779.0,1745283.0,21056.2,774352.0,759752.0,5.3,43,50
2288,38.5,1970-01-01,0.0,4.3,13934.0,37.9,44.7,0.0,0.0,0.0,0.0,0.0,67572.0,83.2,53639.0,52104.0,0.1,44,0
2289,44.2,1971-01-01,0.0,3.6,15463.0,43.5,51.3,0.0,0.0,0.0,0.0,0.0,76632.0,95.6,61169.0,59635.0,0.2,44,1
2290,47.8,1972-01-01,0.0,6.2,16528.0,44.0,53.6,0.0,0.0,0.0,0.0,0.0,76323.0,101.4,59795.0,58306.0,0.2,44,2
2291,54.0,1973-01-01,0.0,9.3,18390.0,48.0,61.8,0.0,0.0,0.0,0.0,0.0,79357.0,115.8,60967.0,59463.0,0.2,44,3
2292,63.5,1974-01-01,0.0,6.4,20836.0,53.9,68.7,0.0,0.0,0.0,0.0,0.0,85517.0,132.2,64680.0,63192.0,0.3,44,4
2293,75.2,1975-01-01,0.0,8.8,20402.0,72.8,89.2,0.0,0.0,0.0,0.0,0.0,92245.0,164.4,71843.0,70066.0,0.3,44,5
2294,91.3,1976-01-01,0.0,6.6,21818.0,91.6,106.5,0.0,0.0,0.0,0.0,0.0,100962.0,197.8,79144.0,77261.0,0.4,44,6
2295,102.3,1977-01-01,0.0,6.3,22516.0,58.2,74.5,0.0,0.0,0.0,0.0,0.0,73122.0,176.8,50606.0,48540.0,0.5,44,7
2296,126.3,1978-01-01,0.0,6.5,23961.0,92.2,109.1,0.0,0.0,0.0,0.0,0.0,87161.0,235.4,63200.0,60694.0,0.6,44,8
2297,155.9,1979-01-01,0.0,5.8,26136.0,134.3,157.0,0.0,0.0,0.0,0.0,0.0,103523.0,313.0,77386.0,74197.0,1.1,44,9
2298,179.9,1980-01-01,0.0,8.2,25541.0,158.0,175.8,0.0,0.0,0.0,0.0,0.0,105649.0,355.7,80108.0,76770.0,1.6,44,10
2299,216.4,1981-01-01,0.0,8.1,27455.0,176.8,196.8,0.0,0.0,0.0,0.0,0.0,105736.0,413.1,78281.0,73778.0,2.7,44,11
2300,254.4,1982-01-01,0.0,10.4,30534.0,156.7,182.4,0.0,0.0,0.0,0.0,0.0,94746.0,436.8,64212.0,59536.0,2.7,44,12
2301,277.3,1983-01-01,0.0,13.3,30528.0,234.3,261.0,0.0,0.0,0.0,0.0,0.0,111624.0,538.2,81097.0,76095.0,2.8,44,13
2302,285.7,1984-01-01,0.0,14.7,30004.0,310.5,338.1,0.0,0.0,0.0,0.0,0.0,111515.0,623.8,81510.0,76348.0,2.9,44,14
2303,310.1,1985-01-01,0.0,15.8,31140.0,285.3,311.8,0.0,0.0,0.0,0.0,0.0,117345.0,621.8,86206.0,80887.0,2.9,44,15
2304,316.7,1986-01-01,0.0,11.7,30533.0,267.4,286.5,0.0,0.0,0.0,0.0,0.0,107404.0,603.1,76871.0,72027.0,2.1,44,16
2305,316.1,1987-01-01,0.0,12.9,30055.0,206.4,224.3,0.0,0.0,0.0,0.0,0.0,94242.0,540.4,64187.0,61759.0,1.0,44,17
2306,324.0,1988-01-01,0.0,12.9,31360.0,215.9,235.3,0.0,0.0,0.0,0.0,0.0,97565.0,559.3,66204.0,63612.0,1.1,44,18
2307,308.0,1989-01-01,55.0,15.5,32788.0,231.9,257.5,0.0,0.0,0.0,34.0,34.0,102564.0,565.5,69776.0,67067.0,1.2,44,19
